xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,feedbackResp.rt,key_resp_7.keys,key_resp_7.rt,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,7,1,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317879915237,None,0,1.0,squarecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.24,0.513669967651,0.000954151153564,0.317879915237,1,w,369.312110186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,7,2,30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.300656080246,None,0,1.0,squarecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.04,0.514003992081,0.00103712081909,0.300656080246,1,s,372.315862179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,7,3,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.434678077698,None,0,1.0,squarecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.83,0.513369083405,0.000929117202759,0.434678077698,1,a,375.318984032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,8,0,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350816965103,None,0,1.0,hexagonwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.87,0.514477014542,0.00090217590332,0.350816965103,1,s,378.322434187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,8,1,33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417057991028,None,0,2.0,crossorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.04,0.514116048813,0.000969886779785,0.417057991028,1,a,381.325603008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,8,2,34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.417150020599,None,0,0.5,lineblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.514500141144,0.000967025756836,0.417150020599,1,s,384.328943014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,8,3,35,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384593963623,None,0,2.0,crossorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.9,0.514308929443,0.000939846038818,0.384593963623,1,a,387.332568169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,9,0,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367603063583,None,0,2.0,crossorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.82,0.513588905334,0.000902891159058,0.367603063583,1,a,390.335907221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,9,1,37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367341995239,None,0,4.0,invertedtrianglemagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.99,0.513325929642,0.00117993354797,0.367341995239,1,s,393.339060068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,9,2,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.334203958511,None,0,1.0,squarecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.83,0.514250040054,0.000916004180908,0.334203958511,1,q,396.342325211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,9,3,39,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.31715798378,None,0,0.5,trianglegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.54,0.514569044113,0.000935077667236,0.31715798378,1,s,399.346066236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,0,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367598056793,None,0,0.5,trianglegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.63,0.513835906982,0.000919818878174,0.367598056793,1,s,402.349257231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,10,1,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.400875091553,None,0,1.0,squarecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.88,0.513741970062,0.00116515159607,0.400875091553,1,q,405.352737188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,2,42,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.350650072098,None,0,0.5,lineblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.39,0.514029026031,0.000902891159058,0.350650072098,1,a,408.355869055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,10,3,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.400687932968,None,0,0.5,lineblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514659166336,0.000907182693481,0.400687932968,1,q,411.359424114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,0,44,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.317528009415,None,0,2.0,circleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.75,0.514014005661,0.00109219551086,0.317528009415,1,s,414.362662077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,1,45,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417457103729,None,0,1.0,squarecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.14,0.513899087906,0.0011510848999,0.417457103729,1,a,417.365903139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,2,46,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.351131916046,None,0,0.5,trianglegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514326095581,0.00103807449341,0.351131916046,1,s,420.369869232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,11,3,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384365797043,None,0,0.5,lineblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.64,0.513310909271,0.000938892364502,0.384365797043,1,w,423.372690201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,12,0,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384154081345,None,0,0.5,trianglegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514256000519,0.000920057296753,0.384154081345,1,q,426.376035213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,1,49,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.351090192795,None,0,1.0,hexagonwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.51406288147,0.000956058502197,0.351090192795,1,a,429.379253149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,2,50,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350407838821,None,0,0.5,lineblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514200925827,0.00108098983765,0.350407838821,1,s,432.382592201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,12,3,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.401318073273,None,0,2.0,crossorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514273166656,0.000895023345947,0.401318073273,1,w,435.386253119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,13,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.417573928833,None,0,4.0,diamondgreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.8,0.513926029205,0.000908851623535,0.417573928833,1,w,438.389510155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,1,53,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.284546136856,None,0,4.0,invertedtrianglemagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514154911041,0.000960826873779,0.400454998016,0,a,441.392777205,0,0.515523910522,0.000962018966675,0.284546136856,1,s,444.396170139,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,2,54,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.38380408287,None,0,4.0,diamondgreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.94,0.514466047287,0.000885963439941,0.38380408287,1,a,447.399814129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,13,3,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367557048798,None,0,4.0,diamondgreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.513780832291,0.000910997390747,0.367557048798,1,w,450.402856112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,14,0,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.351094961166,None,0,0.5,trianglegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.73,0.513947963715,0.000931024551392,0.351094961166,1,q,453.406273127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,1,57,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417660951614,None,0,4.0,diamondgreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514006137848,0.00115418434143,0.417660951614,1,a,456.409546137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,2,58,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.400871992111,None,0,4.0,invertedtrianglemagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.84,0.514295816422,0.00116395950317,0.400871992111,1,s,459.412935019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,14,3,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367792129517,None,0,2.0,circleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.22,0.514173030853,0.00102114677429,0.367792129517,1,q,462.416649103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,15,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384433984756,None,0,0.5,lineblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.31,0.513705015182,0.000904083251953,0.384433984756,1,w,465.419547081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,15,1,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417747020721,None,0,1.0,squarecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514319181442,0.00104308128357,0.417747020721,1,q,468.42268014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,15,2,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.417620897293,None,0,4.0,invertedtrianglemagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.84,0.514548778534,0.00108885765076,0.417620897293,1,w,471.426242113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,15,3,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.351037979126,None,0,2.0,circleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.82,0.514400005341,0.000886917114258,0.351037979126,1,q,474.429560184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,16,0,64,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.333956956863,None,0,1.0,hexagonwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.25,0.514482021332,0.00125408172607,0.333956956863,1,a,477.432981014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,16,1,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367338895798,None,0,1.0,squarecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.09,0.514194965363,0.000918865203857,0.367338895798,1,q,480.436178207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,16,2,66,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367356061935,None,0,1.0,squarecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.514743089676,0.00090217590332,0.367356061935,1,a,483.439536095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,16,3,67,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.48419213295,None,0,0.5,trianglegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514971017838,0.00115704536438,0.48419213295,1,s,486.443240166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,0,68,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.500827074051,None,0,0.5,trianglegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.73,0.513640880585,0.000901937484741,0.500827074051,1,a,489.446444035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,1,69,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350969076157,None,0,2.0,circleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.81,0.51435303688,0.000894069671631,0.350969076157,1,s,492.450107098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,17,2,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.333844900131,None,0,1.0,squarecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.09,0.51425409317,0.000895023345947,0.333844900131,1,q,495.453482151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,3,71,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.400984048843,None,0,2.0,crossorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.513846874237,0.00117993354797,0.400984048843,1,s,498.456675053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,18,0,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.350736856461,None,0,1.0,squarecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.14,0.514104127884,0.000886917114258,0.350736856461,1,q,501.45989418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,18,1,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.38445687294,None,0,1.0,squarecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.14,0.514386892319,0.000891923904419,0.38445687294,1,w,504.463261127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,18,2,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.350489854813,None,0,0.5,lineblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.51452088356,0.000894069671631,0.350489854813,1,q,507.466546059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,18,3,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.366858005524,None,0,0.5,trianglegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.51,0.514711141586,0.00100898742676,0.366858005524,1,w,510.470181227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,19,0,76,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.40061211586,None,0,0.5,lineblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514327049255,0.000898122787476,0.40061211586,1,a,513.473171234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,19,1,77,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.334212064743,None,0,0.5,lineblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514354944229,0.000927925109863,0.334212064743,1,s,516.476627111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,19,2,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367834091187,None,0,4.0,invertedtrianglemagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.513889789581,0.000995874404907,0.367834091187,1,w,519.479930162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,19,3,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.301124811172,None,0,0.5,lineblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514362096786,0.00107717514038,0.334095001221,0,s,522.483286142,0.44,0.515244960785,0.000965118408203,0.301124811172,1,w,525.486646175,0.443280220032,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,0,80,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.383937835693,None,0,2.0,circleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.86,0.514419078827,0.000953912734985,0.383937835693,1,a,528.48995018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,20,1,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367729902267,None,0,1.0,hexagonwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.24,0.514117002487,0.000923871994019,0.367729902267,1,w,531.493991137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,20,2,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.334511995316,None,0,1.0,hexagonwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.94,0.513506889343,0.00089693069458,0.334511995316,1,q,534.496968031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,3,83,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417675018311,None,0,2.0,crossorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.75,0.514117956161,0.000983953475952,0.417675018311,1,a,537.500435114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,21,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334244966507,None,0,4.0,diamondgreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.95,0.514203071594,0.00089693069458,0.334244966507,1,w,540.503875017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,21,1,85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.334203004837,None,0,1.0,squarecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.51346206665,0.00116515159607,0.334203004837,1,q,543.507642031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
